GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_MISSION_INT,VISIT_AREA_NM,DGSTFN
남,40.0,3,2,2,5,3,6,2,7,2,22,용문산 허브 찜질방,5.0
남,40.0,3,2,2,5,3,6,2,7,2,22,용문산 천년 중화요리,4.0
남,40.0,3,2,2,5,3,6,2,7,2,22,더 베이커스 가든 화도 본점,4.0
여,20.0,3,1,2,3,4,6,1,6,3,4,강남브랜드 안과,5.0
여,20.0,3,1,2,3,4,6,1,6,3,4,훠궈 나라 강남점,5.0
여,20.0,3,1,2,3,4,6,1,6,3,4,노티스 강남 카카오,5.0
여,20.0,3,1,2,3,4,6,1,6,3,4,다이소 신논현역점,5.0
여,20.0,3,1,2,3,4,6,1,6,3,4,짱 오락실 강남 2호점,5.0
여,40.0,4,2,3,5,3,4,2,7,3,22,레피다 호텔,5.0
여,40.0,4,2,3,5,3,4,2,7,3,22,인천종합어시장,5.0
여,40.0,4,2,3,5,3,4,2,7,3,22,레피다 호텔,5.0
여,40.0,4,2,3,5,3,4,2,7,3,22,연백 식당,3.0
여,40.0,4,2,3,5,3,4,2,7,3,22,상트페테르부르크 광장,4.0
여,40.0,4,2,3,5,3,4,2,7,3,22,인천종합어시장,5.0
여,40.0,4,2,3,5,3,4,2,7,3,22,국물 즉석떡볶이 화덕피자,2.0
여,40.0,4,2,3,5,3,4,2,7,3,22,코스트코 하남점,5.0
여,20.0,7,1,7,1,1,7,1,7,1,2,서울랜드,5.0
남,30.0,1,1,2,5,6,2,2,6,2,8,행복한 밥상,4.0
남,30.0,1,1,2,5,6,2,2,6,2,8,철원 한탄강 주상절리길 드르니 매표소,5.0
남,30.0,1,1,2,5,6,2,2,6,2,8,이마트 포천점,3.0
남,30.0,1,1,2,5,6,2,2,6,2,8,동강 매운탕,3.0
남,30.0,1,1,2,5,6,2,2,6,2,8,수원 산 오토캠핑장,3.0
남,30.0,1,1,2,5,6,2,2,6,2,8,운악산(현 등산),5.0
남,30.0,1,1,2,5,6,2,2,6,2,8,금강 막국수,4.0
남,30.0,1,1,2,5,6,2,2,6,2,8,수원 산 오토캠핑장,4.0
남,30.0,1,1,2,5,6,2,2,6,2,8,산정호수,5.0
남,30.0,1,1,2,5,6,2,2,6,2,8,비둘기낭폭포,4.0
남,30.0,1,1,2,5,6,2,2,6,2,8,신비 면옥,5.0
남,60.0,4,4,4,4,4,4,4,4,1,21,경기도 잣향기 푸른 숲,4.0
여,50.0,3,2,5,3,2,5,3,4,5,5,철원 양평 해장국,3.0
여,50.0,3,2,5,3,2,5,3,4,5,5,썬힐 GC,4.0
여,50.0,3,2,5,3,2,5,3,4,5,5,사랑 굿 숯불닭갈비,4.0
여,40.0,2,1,6,6,6,6,3,2,10,3,건천휴게소 서울 방향,4.0
여,40.0,2,1,6,6,6,6,3,2,10,3,용인휴게소 강릉방향,4.0
여,40.0,2,1,6,6,6,6,3,2,10,3,청와대 본관,5.0
여,40.0,2,1,6,6,6,6,3,2,10,3,경복궁,5.0
여,40.0,2,1,6,6,6,6,3,2,10,3,강남세브란스병원,4.0
여,40.0,2,1,6,6,6,6,3,2,10,3,토요코인 호텔 서울 강남점,3.0
여,40.0,2,1,6,6,6,6,3,2,10,3,농협안성팜랜드,5.0
여,40.0,2,1,6,6,6,6,3,2,10,3,명가 춘천 숯불닭갈비,4.0
여,20.0,4,3,3,2,2,2,2,7,4,4,소 플러스 양주점,5.0
여,20.0,4,3,3,2,2,2,2,7,4,4,당촌 닭발,5.0
여,20.0,4,3,3,2,2,2,2,7,4,4,옥정 호수공원 주차장,4.0
여,20.0,4,3,3,2,2,2,2,7,4,4,스타벅스 양주 옥정공원,5.0
여,20.0,4,3,3,2,2,2,2,7,4,4,이마트 양주점,5.0
남,20.0,4,2,4,4,6,5,2,7,7,24,강남시장,4.0
남,20.0,4,2,4,4,6,5,2,7,7,24,카페 휴양,4.0
남,20.0,4,2,4,4,6,5,2,7,7,24,타키,5.0
남,20.0,4,2,4,4,6,5,2,7,7,24,야키토리 석남,4.0
남,20.0,4,2,4,4,6,5,2,7,7,24,석남 녹지도시숲,4.0
여,20.0,4,2,2,3,3,3,4,3,1,2,춘의역 7호선,3.0
여,20.0,4,2,2,3,3,3,4,3,1,2,부천백만 송이 장미원,4.0
여,20.0,4,2,2,3,3,3,4,3,1,2,스타벅스 춘의역 DT점,4.0
여,20.0,4,2,2,3,3,3,4,3,1,2,장승박이 역 7호선,4.0
남,20.0,3,3,2,4,2,3,2,4,2,21,건평항,4.0
남,20.0,3,3,2,4,2,3,2,4,2,21,황금호,5.0
남,20.0,3,3,2,4,2,3,2,4,2,21,천상병 귀천공원,4.0
남,20.0,3,3,2,4,2,3,2,4,2,21,카페 칼럼,5.0
남,20.0,3,3,2,4,2,3,2,4,2,21,현대 프리미엄 아울렛 김포점,5.0
남,40.0,2,1,1,4,1,1,1,7,2,22,청담채,5.0
남,40.0,2,1,1,4,1,1,1,7,2,22,용문농협 하나로마트 본점,5.0
남,40.0,2,1,1,4,1,1,1,7,2,22,정육 마트,5.0
남,40.0,2,1,1,4,1,1,1,7,2,22,청담채,5.0
남,40.0,2,1,1,4,1,1,1,7,2,22,용문사,5.0
남,40.0,2,1,1,4,1,1,1,7,2,22,국제 통닭 동탄점,5.0
남,40.0,1,1,4,2,3,3,3,6,9,23,현대 경희한의원,5.0
남,40.0,1,1,4,2,3,3,3,6,9,23,쉐라톤 그랜드 인천 호텔,5.0
남,40.0,1,1,4,2,3,3,3,6,9,23,풀 사이드 228 송도점,4.0
남,40.0,1,1,4,2,3,3,3,6,9,23,안스 베이커리 송도점,5.0
남,40.0,1,1,4,2,3,3,3,6,9,23,쉐라톤 그랜드 인천 호텔,5.0
남,40.0,1,1,4,2,3,3,3,6,9,23,송도센트럴파크,5.0
남,40.0,1,1,4,2,3,3,3,6,9,23,쉐라톤 그랜드 인천 호텔 피스트,5.0
여,30.0,4,2,1,1,1,7,1,7,7,3,용산역,5.0
여,30.0,4,2,1,1,1,7,1,7,7,3,수원역,5.0
여,30.0,4,2,1,1,1,7,1,7,7,3,장안문,5.0
여,30.0,4,2,1,1,1,7,1,7,7,3,버건디,5.0
여,30.0,4,2,1,1,1,7,1,7,7,3,방화수류정,5.0
여,30.0,4,2,1,1,1,7,1,7,7,3,행궁동 벽화마을,5.0
여,30.0,4,2,1,1,1,7,1,7,7,3,화성행궁,5.0
여,30.0,4,2,1,1,1,7,1,7,7,3,행궁 81.2,5.0
여,30.0,4,2,1,1,1,7,1,7,7,3,수원역,5.0
여,30.0,4,2,1,1,1,7,1,7,7,3,용산역,5.0
여,30.0,3,2,1,6,6,5,2,6,1,3,덕수궁,5.0
여,30.0,3,2,1,6,6,5,2,6,1,3,세종마을 음식문화거리,2.0
여,30.0,3,2,1,6,6,5,2,6,1,3,부산 집 막국수,3.0
여,30.0,3,2,1,6,6,5,2,6,1,3,경복궁,5.0
여,30.0,3,2,1,6,6,5,2,6,1,3,국립민속박물관,5.0
여,30.0,3,2,1,6,6,5,2,6,1,3,스타벅스 북촌로점,3.0
여,30.0,3,2,1,6,6,5,2,6,1,3,창덕궁,3.0
여,30.0,3,2,1,6,6,5,2,6,1,3,아로마띠꼬,2.0
여,30.0,3,2,1,6,6,5,2,6,1,3,더 큐브 호텔,3.0
여,30.0,3,2,1,6,6,5,2,6,1,3,창경궁,4.0
여,30.0,3,2,1,6,6,5,2,6,1,3,스포렉스 사우나,1.0
여,30.0,3,2,1,6,6,5,2,6,1,3,하이커 그라운드,4.0
여,30.0,3,2,1,6,6,5,2,6,1,3,장교숙소 5단지(용산공원 반환부지),5.0
여,30.0,3,2,1,6,6,5,2,6,1,3,오레오 팝업스토어,5.0
여,30.0,3,2,1,6,6,5,2,6,1,3,미도인 성수,4.0
여,30.0,3,2,1,6,6,5,2,6,1,3,성수동 카페거리,3.0
여,30.0,3,2,1,6,6,5,2,6,1,3,탑텐 명동 2점,3.0
여,30.0,3,2,1,6,6,5,2,6,1,3,더 현대 서울,3.0
여,30.0,3,2,1,6,6,5,2,6,1,3,여의도 한강공원,4.0
여,30.0,3,2,1,6,6,5,2,6,1,3,서울고속버스터미널(경부),5.0
여,30.0,6,1,1,1,1,7,1,1,1,1,제이갤러리,1.0
여,30.0,6,1,1,1,1,7,1,1,1,1,밀크 북,1.0
여,30.0,6,1,1,1,1,7,1,1,1,1,베럴 프로틴,5.0
여,30.0,6,1,1,1,1,7,1,1,1,1,롯데 프리미엄 아울렛 파주점,5.0
여,30.0,6,1,1,1,1,7,1,1,1,1,지혜의 숲,5.0
여,30.0,6,1,1,1,1,7,1,1,1,1,아이스타일,3.0
여,30.0,5,4,2,6,6,2,7,3,8,8,센트럴시티터미널(호남),4.0
여,30.0,5,4,2,6,6,2,7,3,8,8,청라 호수 공원,4.0
여,30.0,5,4,2,6,6,2,7,3,8,8,맥도날드 인천 청라 DT점,3.0
여,30.0,5,4,2,6,6,2,7,3,8,8,홈플러스 인천 청라점,4.0
여,30.0,5,4,2,6,6,2,7,3,8,8,영종대교 휴게소,2.0
여,30.0,5,4,2,6,6,2,7,3,8,8,"삼목항(장봉,신도)",4.0
여,30.0,5,4,2,6,6,2,7,3,8,8,배미꾸미 조각 공원,2.0
여,30.0,5,4,2,6,6,2,7,3,8,8,박준기,4.0
여,30.0,5,4,2,6,6,2,7,3,8,8,하라 보라,4.0
여,30.0,5,4,2,6,6,2,7,3,8,8,수기 해변,3.0
여,30.0,5,4,2,6,6,2,7,3,8,8,수기 전망대,4.0
여,30.0,5,4,2,6,6,2,7,3,8,8,수기 해변,4.0
여,30.0,5,4,2,6,6,2,7,3,8,8,구봉산,3.0
여,30.0,5,4,2,6,6,2,7,3,8,8,신도 바다역,3.0
여,30.0,5,4,2,6,6,2,7,3,8,8,스카이랜드 24시 찜질방,4.0
여,30.0,5,4,2,6,6,2,7,3,8,8,아시안 제면소,4.0
여,30.0,5,4,2,6,6,2,7,3,8,8,카페 잠진도 길 28,4.0
여,30.0,5,4,2,6,6,2,7,3,8,8,광명항,4.0
여,30.0,5,4,2,6,6,2,7,3,8,8,무의도 세렝게티,5.0
여,30.0,5,4,2,6,6,2,7,3,8,8,초록 카페,3.0
여,30.0,5,4,2,6,6,2,7,3,8,8,북촌 손만두 센트럴시티점,4.0
여,30.0,4,2,2,1,5,5,2,6,7,4,안산 와 스타디움,3.0
여,30.0,4,2,2,1,5,5,2,6,7,4,AW 컨벤션,4.0
여,30.0,4,2,2,1,5,5,2,6,7,4,스몰 굿 커피 안산 고잔점,4.0
여,30.0,4,2,2,1,5,5,2,6,7,4,NC백화점 고잔점,4.0
남,50.0,2,6,3,4,4,4,5,3,1,2,스시 코코로,5.0
남,50.0,2,6,3,4,4,4,5,3,1,2,율동 공원,5.0
남,50.0,2,6,3,4,4,4,5,3,1,2,책 테마파크 도서관,5.0
남,50.0,2,6,3,4,4,4,5,3,1,2,낙원 타코 서현점,5.0
여,30.0,4,5,6,2,2,3,7,2,3,1,이마트 별내점,5.0
여,30.0,4,5,6,2,2,3,7,2,3,1,남양주 별내 더 숍 아파트,5.0
여,30.0,4,5,6,2,2,3,7,2,3,1,불암산,3.0
여,30.0,4,5,6,2,2,3,7,2,3,1,직영 동원 셀프주유소,4.0
남,40.0,2,4,3,2,2,5,3,4,2,11,경복궁,5.0
남,40.0,2,4,3,2,2,5,3,4,2,11,국립현대미술관 서울관,5.0
남,40.0,2,4,3,2,2,5,3,4,2,11,비어셰프 나향,5.0
남,40.0,2,4,3,2,2,5,3,4,2,11,솔트 24,5.0
남,40.0,2,4,3,2,2,5,3,4,2,11,커피 팩토리 글로 보,4.0
남,30.0,1,4,1,2,2,3,3,7,7,2,봉덕 칼국수,5.0
남,30.0,1,4,1,2,2,3,3,7,7,2,서울랜드,5.0
여,20.0,2,6,6,2,1,2,5,7,1,1,시몬스 수원 권선점,4.0
여,20.0,2,6,6,2,1,2,5,7,1,1,LG전자 베스트숍 남수원 본점,5.0
여,20.0,2,6,6,2,1,2,5,7,1,1,삼성스토어 권선점,1.0
여,20.0,2,6,6,2,1,2,5,7,1,1,슬리퍼 수원 쇼룸,3.0
여,20.0,2,6,6,2,1,2,5,7,1,1,NC백화점 수원터미널점,4.0
여,40.0,2,1,1,1,3,2,3,2,8,3,맥도날드 부평역점,4.0
여,40.0,2,1,1,1,3,2,3,2,8,3,부평역 1호선,5.0
여,40.0,2,1,1,1,3,2,3,2,8,3,시청역 1호선,5.0
여,40.0,2,1,1,1,3,2,3,2,8,3,덕수궁,4.0
여,40.0,2,1,1,1,3,2,3,2,8,3,독수정,4.0
여,40.0,2,1,1,1,3,2,3,2,8,3,돈의문 박물관 마을,5.0
여,40.0,2,1,1,1,3,2,3,2,8,3,서울역사박물관,5.0
여,40.0,2,1,1,1,3,2,3,2,8,3,커피 티처,3.0
여,40.0,2,1,1,1,3,2,3,2,8,3,광화문역 5호선,4.0
여,40.0,2,1,1,1,3,2,3,2,8,3,부평역 1호선,4.0
남,30.0,1,2,3,6,4,2,4,4,1,9,친구 집,5.0
남,30.0,1,2,3,6,4,2,4,4,1,9,서울랜드,4.0
남,30.0,1,2,3,6,4,2,4,4,1,9,파주 닭 국수 파주 본점,5.0
남,30.0,1,2,3,6,4,2,4,4,1,9,헤이리 예술마을,5.0
남,30.0,1,2,3,6,4,2,4,4,1,9,오블라디풀빌라,5.0
남,30.0,1,2,3,6,4,2,4,4,1,9,마장호수,5.0
남,30.0,1,2,3,6,4,2,4,4,1,9,아이스 걸 드림 보이 일산점,5.0
여,40.0,2,6,1,4,3,4,2,4,3,1,보령약국,5.0
여,40.0,2,6,1,4,3,4,2,4,3,1,씨유 편의점,4.0
여,40.0,2,6,1,4,3,4,2,4,3,1,광장시장,4.0
여,40.0,2,6,1,4,3,4,2,4,3,1,신세계백화점 강남점,4.0
여,40.0,2,6,1,4,3,4,2,4,3,1,남산공원,3.0
여,40.0,2,6,1,4,3,4,2,4,3,1,서울 만남의 광장 휴게소 부산방향,4.0
여,40.0,2,6,1,4,3,4,2,4,3,1,주유소,5.0
여,40.0,2,6,1,4,3,4,2,4,3,1,강남고속 터미널점 호남선,4.0
여,20.0,1,7,4,1,7,2,7,5,1,2,에버랜드,5.0
여,20.0,1,7,4,1,7,2,7,5,1,2,전대 에버랜드 역 에버라인,5.0
남,40.0,2,2,3,3,2,4,3,6,8,3,행주산성,5.0
남,40.0,2,2,3,3,2,4,3,6,8,3,행주 마루,5.0
남,40.0,2,2,3,3,2,4,3,6,8,3,행주산성 제2주차장,5.0
남,30.0,1,1,4,4,1,5,1,6,3,2,아쿠아 필드 고양,5.0
남,30.0,1,1,4,4,1,5,1,6,3,2,스타필드 고양,5.0
남,20.0,6,3,2,3,6,3,5,6,3,9,마킹 가천대점,4.0
남,20.0,6,3,2,3,6,3,5,6,3,9,1059-3 Coffee House,4.0
남,20.0,6,3,2,3,6,3,5,6,3,9,창룡문,4.0
남,20.0,6,3,2,3,6,3,5,6,3,9,화성행궁 광장,4.0
여,30.0,1,1,1,1,1,1,7,7,3,5,박성광 최광해 물손칼국수 본점,4.0
여,30.0,1,1,1,1,1,1,7,7,3,5,태산 패밀리파크,5.0
남,30.0,1,1,1,1,1,1,1,1,1,10,향교연운남쌀국수,1.0
남,30.0,1,1,1,1,1,1,1,1,1,10,스카이랜드,5.0
여,30.0,1,4,7,2,1,2,1,7,1,9,드론봇 페스티벌,5.0
여,20.0,2,2,2,6,6,5,2,5,3,6,쌍룡 갈비,3.0
여,20.0,2,2,2,6,6,5,2,5,3,6,스시 준 잠실점,3.0
여,20.0,2,2,2,6,6,5,2,5,3,6,롯데월드타워 롯데월드몰,4.0
여,20.0,2,2,2,6,6,5,2,5,3,6,투썸플레이스 송파구청 사거리점,3.0
여,20.0,2,2,2,6,6,5,2,5,3,6,배키욘방,4.0
여,20.0,2,2,2,6,6,5,2,5,3,6,석촌호수 동호,5.0
여,20.0,2,2,2,6,6,5,2,5,3,6,롯데월드 샤롯데씨어터,5.0
여,20.0,2,2,2,6,6,5,2,5,3,6,잠실 광역환승센터,3.0
남,60.0,2,3,6,5,3,5,4,6,8,6,스타벅스 광교 SK 뷰 레이크 41F 점,3.0
남,60.0,2,3,6,5,3,5,4,6,8,6,호암미술관,5.0
남,60.0,2,3,6,5,3,5,4,6,8,6,삼매당 막국수,4.0
남,60.0,2,3,6,5,3,5,4,6,8,6,카페 라온,4.0
남,60.0,2,3,6,5,3,5,4,6,8,6,코스트코 공세점,5.0
여,50.0,2,5,5,3,3,5,3,5,1,3,서오릉,4.0
여,50.0,2,5,5,3,3,5,3,5,1,3,우미 대가왕 주꾸미,4.0
여,50.0,2,5,5,3,3,5,3,5,1,3,이디야커피 고양 서오릉점,4.0
남,30.0,4,3,2,6,4,4,6,3,8,3,숭례문,4.0
남,30.0,4,3,2,6,4,4,6,3,8,3,청송 옥,5.0
남,30.0,4,3,2,6,4,4,6,3,8,3,배재학당 역사박물관,3.0
남,30.0,4,3,2,6,4,4,6,3,8,3,서울시립미술관 서소문 본관,3.0
남,30.0,4,3,2,6,4,4,6,3,8,3,덕수궁,4.0
남,30.0,4,3,2,6,4,4,6,3,8,3,서울특별시청,4.0
남,30.0,4,3,2,6,4,4,6,3,8,3,버거킹 시청역점,4.0
남,40.0,4,4,4,6,4,3,3,4,3,11,국립 아세안자연휴양림,5.0
남,40.0,4,4,4,6,4,3,3,4,3,11,배스킨라빈스 양주 백석점,5.0
남,40.0,4,4,4,6,4,3,3,4,3,11,CU 마장호수 유원지점,5.0
남,40.0,4,4,4,6,4,3,3,4,3,11,국립 아세안자연휴양림,5.0
남,40.0,4,4,4,6,4,3,3,4,3,11,국립 아세안자연휴양림,5.0
남,40.0,4,4,4,6,4,3,3,4,3,11,망향비빔국수 송추점,4.0
남,20.0,4,4,4,4,3,4,3,5,1,23,홈플러스 서수원점,4.0
남,20.0,4,4,4,4,3,4,3,5,1,23,제부도케렌시아,4.0
남,20.0,4,4,4,4,3,4,3,5,1,23,제부도 워터 워크,4.0
남,20.0,4,4,4,4,3,4,3,5,1,23,서해랑 제부도 해상 케이블카 제부정류장,4.0
남,20.0,4,4,4,4,3,4,3,5,1,23,할리 베어 카페,4.0
남,20.0,4,4,4,4,3,4,3,5,1,23,제부도 해수욕장,4.0
남,20.0,4,4,4,4,3,4,3,5,1,23,제부도 해안산책로,4.0
남,20.0,4,4,4,4,3,4,3,5,1,23,서해랑 제부도 해상 케이블카 제부정류장,4.0
여,20.0,2,1,1,3,6,5,6,7,7,5,호텔 페이트 강남,5.0
여,20.0,2,1,1,3,6,5,6,7,7,5,카페 253,3.0
여,20.0,2,1,1,3,6,5,6,7,7,5,햇살마루,3.0
여,20.0,2,1,1,3,6,5,6,7,7,5,근이네 조개전골,4.0
여,20.0,2,1,1,3,6,5,6,7,7,5,홍팥집 양재점,1.0
여,20.0,2,1,1,3,6,5,6,7,7,5,말죽거리,3.0
여,20.0,2,1,1,3,6,5,6,7,7,5,서초구청,3.0
여,20.0,2,1,1,3,6,5,6,7,7,5,드래건 시티 호텔 웨딩홀,5.0
여,20.0,2,1,1,3,6,5,6,7,7,5,렛츠 런 파크 서울,5.0
여,20.0,2,1,1,3,6,5,6,7,7,5,말이 두레로,3.0
여,20.0,2,1,1,3,6,5,6,7,7,5,말죽거리,3.0
여,20.0,2,1,1,3,6,5,6,7,7,5,호텔 페이트 강남,5.0
여,40.0,3,5,2,3,4,5,3,5,9,1,문경휴게소 양평방향,4.0
여,40.0,3,5,2,3,4,5,3,5,9,1,이천 휴게소 하남방향,4.0
여,40.0,3,5,2,3,4,5,3,5,9,1,63스퀘어,5.0
여,40.0,3,5,2,3,4,5,3,5,9,1,아쿠아 플라넷 63,5.0
여,40.0,3,5,2,3,4,5,3,5,9,1,서울 올림픽파크텔,4.0
여,40.0,3,5,2,3,4,5,3,5,9,1,서울 올림픽파크텔,5.0
여,40.0,3,5,2,3,4,5,3,5,9,1,서울 올림픽파크텔,4.0
여,40.0,3,5,2,3,4,5,3,5,9,1,올림픽공원,5.0
여,40.0,3,5,2,3,4,5,3,5,9,1,칠곡휴게소 부산방향,5.0
여,20.0,1,1,1,2,7,2,6,6,6,28,유명산,5.0
남,20.0,3,6,4,2,7,2,6,6,1,3,D-LIFESTYLE,5.0
남,20.0,3,6,4,2,7,2,6,6,1,3,종묘 서순라길,5.0
남,20.0,3,6,4,2,7,2,6,6,1,3,종묘,5.0
남,20.0,3,6,4,2,7,2,6,6,1,3,창경궁,3.0
남,20.0,3,6,4,2,7,2,6,6,1,3,동대문종합시장,3.0
남,20.0,3,6,4,2,7,2,6,6,1,3,한국 통닭,5.0
여,20.0,4,4,1,1,4,3,3,7,7,22,서대전역,4.0
여,20.0,4,4,1,1,4,3,3,7,7,22,용산역,4.0
여,20.0,4,4,1,1,4,3,3,7,7,22,락피시 웨더 웨어 성수점,4.0
여,20.0,4,4,1,1,4,3,3,7,7,22,디오르 성수,3.0
여,20.0,4,4,1,1,4,3,3,7,7,22,TWG tea 성수 낙낙점,3.0
여,20.0,4,4,1,1,4,3,3,7,7,22,밀리오레 호텔 명동,3.0
여,20.0,4,4,1,1,4,3,3,7,7,22,육통령 명동 본점,3.0
여,20.0,4,4,1,1,4,3,3,7,7,22,밀리오레 호텔 명동,3.0
여,20.0,4,4,1,1,4,3,3,7,7,22,진주집,3.0
여,20.0,4,4,1,1,4,3,3,7,7,22,피크닉,4.0
여,20.0,4,4,1,1,4,3,3,7,7,22,COS 퀼티드 백 팝업스토어,2.0
여,20.0,4,4,1,1,4,3,3,7,7,22,카페 진선,3.0
여,20.0,4,4,1,1,4,3,3,7,7,22,용산역,3.0
여,20.0,4,4,1,1,4,3,3,7,7,22,서대전역,3.0
남,20.0,1,1,1,4,7,1,7,7,7,9,호텔야자 오산역점,3.0
남,20.0,1,1,1,4,7,1,7,7,7,9,호텔야자 오산역점,3.0
남,20.0,1,1,1,4,7,1,7,7,7,9,오산 오색시장,5.0
남,20.0,1,1,1,4,7,1,7,7,7,9,하가 교,3.0
남,20.0,1,1,1,4,7,1,7,7,7,9,롯데마트 오산점 주차장,5.0
남,20.0,1,1,1,4,7,1,7,7,7,9,스타벅스 오산 시청점,4.0
남,20.0,1,1,1,4,7,1,7,7,7,9,오산중앙약국,5.0
남,20.0,1,1,1,4,7,1,7,7,7,9,오산 오색시장,5.0
남,20.0,1,1,1,1,4,1,2,7,5,2,농협안성팜랜드,5.0
남,20.0,1,1,1,1,4,1,2,7,5,2,명가 순댓국,5.0
남,20.0,1,1,1,1,4,1,2,7,5,2,발할라 커피,5.0
남,20.0,1,1,1,1,4,1,2,7,5,2,안성 3.1운동 기념관,5.0
남,20.0,1,1,1,1,4,1,2,7,5,2,대소 고택,5.0
남,20.0,1,1,1,1,4,1,2,7,5,2,기로 띠,5.0
남,20.0,1,1,1,1,4,1,2,7,5,2,와우정사,5.0
여,30.0,2,1,4,2,1,2,1,6,5,2,에버랜드,5.0
여,20.0,1,1,4,1,1,1,6,7,5,1,다산 생태공원,5.0
여,20.0,1,1,4,1,1,1,6,7,5,1,운길산 다 비록,4.0
여,20.0,1,1,4,1,1,1,6,7,5,1,물의 정원,4.0
여,20.0,1,1,4,1,1,1,6,7,5,1,현대 프리미엄 아울렛 스페이스 원,4.0
여,20.0,1,1,4,1,1,1,6,7,5,1,곱창 나라,5.0
여,20.0,1,1,4,1,1,1,6,7,5,1,M 호텔,4.0
여,20.0,1,1,4,1,1,1,6,7,5,1,동교로,4.0
남,60.0,4,1,2,4,2,3,2,6,3,22,등촌동 샤브칼국수 수원 화서점,4.0
남,60.0,4,1,2,4,2,3,2,6,3,22,효원공원 월화원,5.0
남,60.0,4,1,2,4,2,3,2,6,3,22,카페 루 카,4.0
남,60.0,4,1,2,4,2,3,2,6,3,22,행궁동 벽화마을,3.0
남,60.0,4,1,2,4,2,3,2,6,3,22,수원 정자 금강 에스쁘아 아파트,5.0
여,20.0,2,2,2,4,4,2,6,4,7,6,서울숲,5.0
여,20.0,2,2,2,4,4,2,6,4,7,6,요쇼쿠 성수,4.0
여,20.0,2,2,2,4,4,2,6,4,7,6,단일 서울,5.0
여,20.0,2,2,2,4,4,2,6,4,7,6,언더스탠드 에비뉴,3.0
여,20.0,2,2,2,4,4,2,6,4,7,6,뤼미에르 퍼퓸 성수점,4.0
여,20.0,2,2,2,4,4,2,6,4,7,6,투썸플레이스 성수 SKV 타워 점,4.0
여,20.0,2,2,2,4,4,2,6,4,7,6,오레오 팝업스토어,5.0
여,20.0,2,2,2,4,4,2,6,4,7,6,세광 양대창 성수점,4.0
남,20.0,4,4,2,3,4,5,3,6,3,2,삼동 소바,4.0
남,20.0,4,4,2,3,4,5,3,6,3,2,한국민속촌,5.0
남,20.0,4,4,2,3,4,5,3,6,3,2,심포니 호텔,4.0
남,20.0,4,4,2,3,4,5,3,6,3,2,역전 할머니 맥주 수원 영통점,3.0
남,20.0,4,4,2,3,4,5,3,6,3,2,심포니 호텔,4.0
남,20.0,4,4,2,3,4,5,3,6,3,2,청와대 본관,5.0
남,20.0,4,4,2,3,4,5,3,6,3,2,아이파크몰 용산점,5.0
남,20.0,4,4,2,3,4,5,3,6,3,2,이촌한강공원,4.0
여,50.0,4,4,4,2,4,4,4,6,5,2,에버랜드,4.0
여,50.0,4,4,4,2,4,4,4,6,5,2,두드림 수타짬뽕,4.0
여,50.0,4,4,4,2,4,4,4,6,5,2,케이 브로스 커피,5.0
여,30.0,1,1,2,7,7,6,3,6,1,3,산마 묵밥,5.0
여,30.0,1,1,2,7,7,6,3,6,1,3,황산도,5.0
여,30.0,1,1,2,7,7,6,3,6,1,3,유종호의 커피 볶는 집,5.0
여,30.0,1,1,2,7,7,6,3,6,1,3,강화역사박물관,5.0
여,30.0,1,1,2,7,7,6,3,6,1,3,탑 모텔,5.0
여,30.0,1,1,2,7,7,6,3,6,1,3,박순성 찹쌀떡,5.0
여,30.0,1,1,2,7,7,6,3,6,1,3,강화 녹두삼계탕,5.0
여,30.0,1,1,2,7,7,6,3,6,1,3,남산공원,5.0
여,30.0,1,1,2,7,7,6,3,6,1,3,탑 모텔,5.0
여,30.0,1,1,2,7,7,6,3,6,1,3,고려산,5.0
여,30.0,1,1,2,7,7,6,3,6,1,3,쭈꾸미킹 강화대교점,5.0
여,30.0,1,1,2,7,7,6,3,6,1,3,cr 커피,2.0
남,20.0,5,3,2,4,3,5,5,4,1,1,다운 다우너 잠실,3.0
남,20.0,5,3,2,4,3,5,5,4,1,1,설빙 서울 석촌호수 동호점,4.0
남,20.0,5,3,2,4,3,5,5,4,1,1,롯데월드타워 롯데월드몰,4.0
남,20.0,5,3,2,4,3,5,5,4,1,1,롯데시네마 월드타워,4.0
남,30.0,6,4,3,3,4,5,5,4,2,6,바스 버거 을지로점,5.0
남,30.0,6,4,3,3,4,5,5,4,2,6,북촌 한옥마을,5.0
남,30.0,6,4,3,3,4,5,5,4,2,6,라라면가,5.0
남,30.0,6,4,3,3,4,5,5,4,2,6,카페 우드 진,5.0
남,30.0,6,4,3,3,4,5,5,4,2,6,코엑스,5.0
남,30.0,6,4,3,3,4,5,5,4,2,6,음성휴게소 통영방향,5.0
여,40.0,2,5,3,3,1,3,3,6,1,25,갈낙집,4.0
여,40.0,2,5,3,3,1,3,3,6,1,25,르돌치1946,5.0
여,40.0,2,5,3,3,1,3,3,6,1,25,평화의 공원,5.0
여,20.0,4,3,2,2,4,3,6,5,3,22,싱싱 하우스 협동조합,5.0
여,20.0,4,3,2,2,4,3,6,5,3,22,궁평항 수산물 직판장,5.0
